,age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
5682,34,155.2,68.5,1671,0.34,,8230.338986540903
5683,59,175.2,51.9,2320,0.64,,36167.76622830452
5684,19,168.9,73.9,2972,0.68,10000.0,24836.587172466585
5685,22,170.7,64.7,2253,0.88,10000.0,500.0
5686,31,175.6,82.1,1100,0.77,786.26,24151.30009138787
5687,69,169.3,63.3,2781,0.87,10000.0,12849.66453351526
5688,18,171.0,81.7,2691,0.77,5000.0,5178.461905660711
5689,70,167.6,70.0,2316,0.46,5000.0,10625.22505171767
5690,19,154.6,73.1,2421,0.61,10000.0,10377.238066160244
5691,69,178.2,68.8,3099,0.5,,500.0
5692,36,156.1,72.5,1436,0.14,,500.0
5693,71,167.1,72.1,1521,0.55,5000.0,8958.751400020752
5694,62,173.8,82.5,3344,0.54,10000.0,8082.296416917527
5695,20,158.8,86.3,1885,0.67,,27756.833338880904
5696,22,173.7,90.9,3343,0.49,5000.0,500.0
5697,61,185.6,73.1,987,0.4,780.33,18145.549807858868
5698,74,158.7,55.6,1774,0.81,1039.09,500.0
5699,54,154.9,67.9,2309,0.43,5000.0,25164.516564663525
5700,61,166.0,80.7,1464,0.49,10000.0,10131.66846365795
5701,39,158.0,67.6,1518,0.08,10000.0,3912.560356258768
5702,43,169.4,38.3,1519,1.0,10000.0,500.0
5703,19,179.1,73.8,2960,0.88,710.32,24170.919318010536
5704,39,155.1,62.5,1624,0.06,,4882.286063224627
5705,27,182.7,62.0,3477,0.89,744.4,14517.806161457043
5706,23,176.1,94.9,1977,0.19,,500.0
5707,35,162.2,65.3,1864,0.28,5000.0,500.0
5708,29,164.5,50.8,4479,0.87,,11704.36628697587
5709,21,160.1,56.1,2395,0.32,,13531.803584188276
5710,48,182.1,51.1,2173,0.83,5000.0,4137.958771077626
5711,35,161.5,78.3,3066,0.82,5000.0,21484.31832814409
5712,71,166.6,73.6,1579,0.81,5000.0,17478.508978244045
5713,65,189.1,49.0,5270,0.51,,37943.8602929614
5714,59,167.8,92.6,2835,0.34,501.35,500.0
5715,49,178.3,81.8,2952,0.38,,500.0
5716,41,166.5,77.4,3315,0.88,,500.0
5717,33,176.1,61.8,500,0.4,,500.0
5718,32,156.0,72.3,4392,0.98,,500.0
5719,41,166.7,65.5,500,0.8,5000.0,17729.107635313183
5720,19,183.6,45.9,2428,0.89,557.05,9634.552592096086
5721,57,167.3,65.4,2762,0.55,5000.0,7230.425395693608
5722,41,181.0,63.1,2236,0.21,5000.0,23789.25327939984
5723,24,175.7,72.8,3883,0.09,5000.0,3147.811151843219
5724,21,170.00376,85.7,500,0.13,5000.0,500.0
5725,75,162.1,42.1,2010,0.59,452.14,500.0
5726,67,182.0,72.3,1500,0.93,,500.0
5727,70,177.9,92.5,1348,0.78,5000.0,500.0
5728,35,177.1,67.5,3006,0.43,,500.0
5729,33,172.8,70.7,4181,0.23,,9149.762575104216
5730,27,170.6,82.7,2332,0.44,1129.88,5641.9426226197775
5731,63,186.6,85.6,1142,0.26,5000.0,21770.35822862159
5732,37,162.1,96.1,3498,0.08,,500.0
5733,54,169.3,58.1,964,0.58,989.03,500.0
5734,72,169.6,92.4,2618,0.48,,28319.53589596485
5735,55,166.5,102.1,4245,0.29,5000.0,500.0
5736,65,164.6,71.9,2782,0.23,5000.0,500.0
5737,47,166.8,80.6,2246,0.5,10000.0,8360.660090286354
5738,50,164.9,58.7,1086,0.77,685.02,500.0
5739,58,175.5,55.5,3142,0.73,,14102.349016629383
5740,46,171.1,109.4,2147,0.17,5000.0,500.0
5741,40,175.2,62.9,2773,0.83,5000.0,20527.32364551167
5742,67,183.1,56.9,1721,0.87,5000.0,500.0
5743,34,151.9,57.9,3255,0.47,454.79,27977.84158327855
5744,59,152.5,91.3,2365,0.26,985.68,500.0
5745,35,156.6,56.5,4123,0.04,10000.0,18200.41903580191
5746,59,157.9,65.2,2218,0.73,10000.0,781.5679829672639
5747,71,164.8,69.5,2309,0.89,,500.0
5748,65,183.5,73.2,3497,0.15,679.14,33318.97988955484
5749,74,172.9,96.5,2965,0.56,10000.0,8545.432669045727
5750,58,164.6,76.8,2809,0.19,,19980.13470989714
5751,63,160.6,93.5,2784,0.22,,500.0
5752,58,172.0,79.1,2575,0.48,215.48,500.0
5753,34,148.8,61.7,2558,0.49,5000.0,16227.086392415826
5754,73,166.0,41.9,2521,0.19,,738.0742498209131
5755,27,167.7,79.3,2515,0.46,509.07,17999.64542909169
5756,41,155.2,80.1,2117,0.99,,500.0
5757,34,170.4,61.6,3482,0.19,744.38,11616.9030696559
5758,42,171.3,96.5,2667,0.48,177.18,16912.590543496095
5759,64,168.3,62.4,500,0.05,5000.0,500.0
5760,63,180.4,49.1,4145,0.37,10000.0,500.0
5761,53,146.0,73.4,820,0.12,927.14,500.0
5762,56,172.5,83.5,1449,0.37,,500.0
5763,34,170.3,66.6,2869,0.32,10000.0,26304.32033268927
5764,46,157.4,90.4,2484,0.36,,17884.292429399396
5765,24,174.2,81.5,3919,0.68,1443.68,4771.326582774387
5766,72,170.2,72.7,2396,0.73,865.77,24672.434267643137
5767,20,168.2,70.6,2178,0.34,776.49,22925.26629283329
5768,50,177.4,68.3,1836,0.44,,500.0
5769,73,154.8,89.3,4243,0.34,10000.0,500.0
5770,40,173.9,75.3,4591,0.17,,11024.348114058204
5771,52,178.7,43.2,1881,0.08,1028.83,4106.986035111996
5772,43,154.0,93.2,1992,0.54,10000.0,500.0
5773,72,163.3,70.2,1929,0.05,10000.0,500.0
5774,61,164.5,61.4,4065,0.19,5000.0,20497.265000311854
5775,35,164.6,59.2,3663,0.65,414.28,500.0
5776,39,169.8,70.06407999999999,1717,0.82,739.45,500.0
5777,20,156.3,82.7,4675,0.28,5000.0,15710.590455545474
5778,70,160.5,65.8,2278,0.65,10000.0,500.0
5779,36,157.9,47.1,1319,0.69,,500.0
5780,43,182.6,56.5,3783,0.73,773.33,500.0
5781,69,158.5,62.4,4482,0.12,10000.0,14040.912069639324
5782,20,182.3,69.4,3738,0.35,,28857.19324652385
5783,72,182.5,62.5,1516,0.58,5000.0,26197.652891425936
5784,32,175.1,81.6,1449,0.07,10000.0,500.0
5785,46,159.3,71.3,4273,0.86,5000.0,26922.83476679464
5786,26,182.7,64.9,647,0.16,681.23,14442.63221628915
5787,56,179.8,56.8,1901,0.63,,6176.434555662763
5788,37,172.2,100.1,1428,0.24,10000.0,500.0
5789,51,176.3,67.7,1425,0.15,518.27,19554.29312460119
5790,75,160.7,84.9,1559,0.95,,1603.958894044668
5791,25,179.3,86.3,3403,0.55,,8020.985872879926
5792,65,173.5,50.7,2192,0.74,850.77,500.0
5793,60,155.1,73.2,3602,0.9,1029.08,22861.79456782428
5794,57,171.3,109.5,2107,0.65,10000.0,5801.595224781476
5795,21,176.6,69.8,747,0.61,5000.0,6737.0437220161775
5796,47,168.3,65.0,3366,0.42,,500.0
5797,46,160.6,74.0,1820,0.97,5000.0,7893.045955084727
5798,60,162.5,62.5,2034,0.1,10000.0,25078.79356716084
5799,34,163.4,100.3,3871,0.91,,500.0
5800,71,162.5,82.9,3012,0.59,5000.0,2261.521881785914
5801,40,171.8,98.6,2297,0.75,10000.0,36142.87266328
5802,51,169.4,64.8,1529,0.59,,500.0
5803,25,145.6,49.5,4314,0.79,,5419.59294159302
5804,70,168.4,49.6,3726,0.29,10000.0,19072.951075048928
5805,69,159.8,68.5,3003,0.51,,1190.197518363465
5806,23,173.2,78.2,4431,0.51,10000.0,33933.011722233095
5807,27,170.3,30.2,2371,0.52,5000.0,8475.909092890979
5808,49,156.3,59.8,3173,0.49,,500.0
5809,70,162.4,69.4,3930,0.48,,28079.89992345546
5810,56,171.5,64.6,2435,0.94,10000.0,500.0
5811,24,165.7,60.7,2527,0.27,5000.0,500.0
5812,50,182.0,61.1,1007,0.98,688.23,500.0
5813,28,162.9,53.7,2538,0.3,10000.0,22200.55242602915
5814,60,175.4,59.6,2094,0.49,,9283.855571221276
5815,24,151.2,67.2,3562,0.26,,500.0
5816,72,176.3,38.9,899,0.97,10000.0,14428.313756023645
5817,40,169.2,48.4,2392,0.48,894.83,11407.029763763612
5818,28,162.9,66.9,3281,0.59,1047.11,8376.704799982605
5819,26,163.1,76.6,2543,0.42,595.91,500.0
5820,47,173.1,72.1,3431,0.12,5000.0,500.0
5821,18,166.7,70.3,2670,0.13,358.61,500.0
5822,44,167.5,59.4,3240,0.48,,4802.988003983614
5823,57,151.3,91.2,3291,0.9,10000.0,500.0
5824,35,151.5,68.0,3111,0.88,10000.0,25420.07344402305
5825,34,171.8,64.1,2180,0.43,,500.0
5826,40,182.4,45.7,1853,0.32,10000.0,500.0
5827,68,171.4,70.8,1571,0.1,5000.0,500.0
5828,26,169.6,62.9,1226,0.75,5000.0,500.0
5829,43,180.2,78.2,2923,0.39,10000.0,500.0
5830,29,182.9,59.6,1622,0.11,998.27,500.0
5831,69,162.4,72.9,2322,0.61,,500.0
5832,59,175.2,66.6,500,0.54,10000.0,6127.869716111422
5833,55,179.1,109.7,3001,0.07,10000.0,500.0
5834,38,183.2,87.0,3815,0.56,5000.0,500.0
5835,34,157.3,54.9,2977,0.94,5000.0,11336.297362326908
5836,51,154.5,72.7,3924,0.55,,5948.170760662255
5837,49,173.3,57.6,4489,0.65,,21612.37044925595
5838,44,173.1,63.9,3792,0.48,10000.0,500.0
5839,69,183.5,94.5,3217,0.02,10000.0,30266.82269910013
5840,70,150.9,75.6,3538,0.26,5000.0,8038.133550766876
5841,70,179.8,69.5,1584,0.87,,2812.595318098753
5842,51,165.5,77.1,2146,0.7,10000.0,20574.34265847565
5843,20,168.5,62.4,1429,0.02,,22011.1062234904
5844,54,168.6,65.9,1650,0.42,714.7,500.0
5845,68,183.5,70.06407999999999,1839,0.71,571.45,5061.5601926923455
5846,25,170.8,70.6,1129,0.32,10000.0,500.0
5847,38,167.9,40.8,2679,0.89,5000.0,29058.06890589024
5848,66,170.7,82.3,4289,0.91,417.37,500.0
5849,26,169.2,69.7,2484,0.71,10000.0,500.0
5850,38,169.2,59.5,2503,0.44,,7197.711623992278
5851,71,176.1,72.5,500,0.29,10000.0,2168.3014925625766
5852,56,184.8,43.3,1124,0.42,524.07,12411.31214263726
5853,40,149.5,70.6,2117,0.25,10000.0,4637.810093883813
5854,45,165.5,83.6,1904,0.35,10000.0,500.0
5855,60,154.8,71.6,4819,0.16,,38375.36606328268
5856,74,156.4,53.5,1455,0.33,698.21,500.0
5857,23,174.0,78.4,500,1.0,10000.0,500.0
5858,61,171.9,68.7,500,0.8,5000.0,500.0
5859,52,184.4,69.6,2888,0.69,5000.0,29542.63792187172
5860,42,179.0,87.3,500,0.75,,14334.790502978738
5861,24,158.2,82.0,2092,0.35,817.27,500.0
5862,50,152.7,72.0,4925,0.54,5000.0,17724.574472406643
5863,19,173.6,89.5,500,0.25,563.72,500.0
5864,57,170.00376,72.7,2261,0.31,,500.0
5865,52,166.8,72.8,3449,0.12,,30648.49801819472
5866,20,160.6,86.7,3367,0.4,5000.0,4220.05296989734
5867,29,159.6,68.0,2163,0.81,847.28,7297.947277307056
5868,42,161.9,60.4,2248,0.03,270.33,500.0
5869,19,157.5,61.3,3701,0.89,660.0,20404.007101959724
5870,42,174.6,82.7,792,0.23,5000.0,500.0
5871,47,181.7,70.2,3027,0.53,5000.0,500.0
5872,31,164.0,68.6,1286,0.9,1172.6,20360.58418007003
5873,55,159.6,85.1,963,0.59,,500.0
5874,18,167.0,67.4,3092,0.93,10000.0,2137.4495865119416
5875,45,164.3,59.8,1353,0.15,495.46,11091.778693950411
5876,56,172.5,75.7,2167,0.98,5000.0,10567.42401127163
5877,51,182.2,57.0,4439,0.75,5000.0,9149.762575104216
5878,37,164.5,59.0,1736,0.63,,19586.0762412498
5879,65,175.8,76.3,669,0.99,,12099.492777601914
5880,50,171.9,64.3,2284,0.25,,500.0
5881,62,172.2,85.7,2649,0.12,915.72,500.0
5882,74,146.4,94.5,3389,0.51,,17459.05262313533
5883,64,168.6,89.8,2889,0.63,5000.0,500.0
5884,21,169.8,99.7,500,0.81,1063.35,500.0
5885,49,170.4,70.06407999999999,3614,0.58,10000.0,20389.981331141284
5886,47,165.2,75.2,3013,0.49,,20598.3563482812
5887,36,190.5,91.8,3062,0.74,5000.0,500.0
5888,25,176.7,60.3,3089,0.48,10000.0,37399.6670821013
5889,49,168.5,57.3,1557,0.75,5000.0,20056.794915547514
5890,65,170.6,71.8,3888,0.63,5000.0,22130.63222840987
5891,25,149.4,71.0,1651,0.29,10000.0,500.0
5892,38,176.9,47.7,4682,0.04,,4591.209243175377
5893,31,163.1,83.5,3609,0.19,762.89,500.0
5894,43,195.3,80.4,2266,0.93,10000.0,10203.308862875749
5895,54,156.5,97.7,4292,0.68,10000.0,22172.379079375605
5896,29,167.2,70.06407999999999,4895,0.43,5000.0,23389.51071048519
5897,37,154.9,88.6,2728,0.21,10000.0,14521.522688995388
5898,34,183.2,74.7,500,0.05,5000.0,500.0
5899,73,165.7,99.3,3452,0.04,589.92,24287.99102342265
5900,56,174.5,72.3,3951,0.51,857.84,5118.454894536637
5901,21,161.7,66.2,4682,0.15,10000.0,17549.50342867689
5902,40,167.9,73.2,2150,0.19,1056.43,500.0
5903,46,169.3,71.5,2519,0.98,347.77,500.0
5904,37,160.5,83.5,993,0.27,998.73,500.0
5905,22,171.3,76.2,2109,0.96,908.54,10792.3901706821
5906,23,154.0,90.7,500,0.14,,500.0
5907,45,169.4,66.0,3281,0.23,10000.0,36488.91702247232
5908,71,167.6,55.1,500,0.46,,13140.642092781516
5909,49,157.5,81.4,1875,0.99,,34635.661077110126
5910,69,166.8,96.4,2823,0.1,10000.0,23124.904595143067
5911,38,166.5,56.7,3486,0.39,10000.0,500.0
5912,55,183.7,56.6,2145,0.17,5000.0,23305.20524108271
5913,52,170.00376,53.8,2046,0.46,,18671.445967623644
5914,31,162.3,75.4,4754,0.54,,15609.991480806057
5915,54,162.5,69.5,1464,0.32,397.78,500.0
5916,34,164.8,90.7,3366,0.68,,29230.3405532146
5917,26,160.9,56.1,500,0.61,745.66,500.0
5918,68,177.5,72.9,2707,0.45,10000.0,500.0
5919,45,171.3,93.4,2518,0.86,10000.0,500.0
5920,71,160.6,98.4,2066,0.97,,500.0
5921,26,195.4,52.6,2575,0.85,,500.0
5922,44,167.6,75.0,969,0.24,,500.0
5923,63,172.9,66.7,1939,0.45,10000.0,19583.13696015269
5924,68,164.0,96.5,2570,0.49,10000.0,2502.644834658861
5925,21,176.2,41.1,4345,0.23,,23333.146224276992
5926,47,175.8,103.9,2649,0.63,,500.0
5927,33,169.7,65.0,2430,0.76,,500.0
5928,63,178.2,69.1,2588,0.04,,500.0
5929,74,177.5,74.5,2305,0.46,,500.0
5930,23,184.6,63.1,500,0.58,607.38,500.0
5931,50,162.6,81.4,881,0.98,,500.0
5932,21,173.7,45.8,4187,0.26,10000.0,12183.02311198201
5933,57,166.6,66.0,1615,0.59,671.45,6081.925621554546
5934,39,164.3,51.5,1981,0.99,5000.0,9420.651157219008
5935,20,170.3,70.8,3852,0.37,,500.0
5936,25,162.4,65.0,946,0.91,10000.0,500.0
5937,36,173.0,45.3,1358,0.35,10000.0,500.0
5938,52,179.5,66.7,1978,0.17,10000.0,500.0
5939,50,166.6,75.2,3142,0.12,5000.0,4792.3119247859
5940,61,172.3,91.0,2061,0.58,803.53,500.0
5941,25,166.1,105.3,3336,0.66,,17960.37004122034
5942,69,177.9,89.9,4944,0.18,,12873.031183839874
5943,51,160.8,53.6,2682,0.45,,500.0
5944,50,176.9,55.2,500,0.46,5000.0,500.0
5945,69,173.6,43.5,4122,0.14,5000.0,6641.673299403863
5946,36,171.8,82.3,2254,0.94,10000.0,25653.8548432962
5947,64,175.2,57.3,4504,0.86,5000.0,24423.367356687104
5948,45,169.5,73.3,2453,0.49,148.04,500.0
5949,53,165.7,39.8,2496,0.72,10000.0,500.0
5950,47,171.0,87.3,2926,0.23,10000.0,31112.626523884173
5951,42,153.4,70.6,1384,0.76,1008.07,500.0
5952,29,176.2,51.2,2883,0.37,10000.0,6280.086769515965
5953,24,174.3,64.1,500,0.65,5000.0,500.0
5954,46,170.7,76.4,896,0.3,,12874.556201202864
5955,40,171.6,44.8,3717,0.47,5000.0,500.0
5956,22,159.2,52.0,1715,0.69,10000.0,500.0
5957,24,164.6,72.3,1465,0.62,-101.05,500.0
5958,63,164.1,33.3,2695,0.83,1251.6,24477.86455455515
5959,31,176.5,74.4,2600,0.8,762.63,500.0
5960,63,182.1,72.1,536,0.52,,500.0
5961,33,158.9,70.2,1431,0.15,10000.0,500.0
5962,61,176.5,72.0,3153,0.75,829.72,500.0
5963,29,176.3,72.7,1930,0.0,10000.0,17537.5768626497
5964,48,168.9,87.2,4893,0.83,5000.0,6652.601907887115
5965,59,169.6,79.4,3204,0.4,654.42,500.0
5966,24,166.8,82.4,2995,0.59,,22622.68444829474
5967,60,170.0,88.8,1187,0.94,,6243.547085675631
5968,67,173.7,70.06407999999999,500,0.1,10000.0,500.0
5969,60,168.4,55.2,2443,0.91,10000.0,6043.441235351164
5970,74,182.6,58.6,3279,0.41,,23798.893125703016
5971,53,160.6,74.1,2764,0.7,10000.0,34427.4067352318
5972,69,189.6,61.7,1549,0.82,,500.0
5973,30,173.8,95.8,1572,0.46,5000.0,21049.649662948512
5974,42,179.7,68.0,2814,0.64,5000.0,22986.86900407216
5975,20,180.1,81.0,1649,0.24,,500.0
5976,41,154.3,82.9,3138,0.85,5000.0,500.0
5977,66,156.5,79.8,3162,0.58,5000.0,10982.076331042272
5978,65,175.2,84.3,1856,0.99,10000.0,28274.42534285644
5979,21,175.5,52.8,2658,0.09,,21321.56672710261
5980,34,172.2,54.7,1389,0.47,,500.0
5981,18,160.3,61.3,3598,0.44,5000.0,14707.494346449566
5982,33,173.4,72.1,2201,0.18,5000.0,14594.453914396168
5983,63,181.2,62.0,4304,0.74,,26907.15136647973
5984,60,171.4,62.6,2120,0.72,5000.0,18708.278434555887
5985,19,166.6,82.7,4658,0.84,5000.0,8600.221570401316
5986,59,169.3,85.7,1596,0.65,1006.21,10795.14829828503
5987,48,183.4,52.0,2695,0.89,5000.0,3282.616970746021
5988,40,179.9,60.9,929,0.93,,500.0
5989,35,171.1,76.5,1965,0.46,10000.0,500.0
5990,43,170.1,74.1,1622,0.77,5000.0,13482.61574743173
5991,67,165.5,68.6,2327,0.58,10000.0,8255.097588643775
5992,21,177.9,71.8,3325,0.15,,500.0
5993,69,177.9,75.6,2521,0.39,716.03,11272.659120272683
5994,45,170.7,57.0,3328,0.2,,22154.795561381947
5995,23,160.6,41.8,2694,0.62,,25805.445066223645
5996,64,177.7,52.7,1938,0.81,,8243.965842906731
5997,26,177.7,53.8,1885,0.68,,625.181791164074
5998,60,170.00376,71.2,1506,0.55,657.47,500.0
5999,18,185.8,61.7,500,0.48,10000.0,500.0
6000,72,174.5,75.4,500,0.65,891.72,1875.577048194616
6001,41,170.00376,53.9,4703,0.32,445.01,28360.07700017293
6002,38,164.8,66.1,2890,0.32,10000.0,15489.229529015667
6003,75,163.6,70.06407999999999,791,0.97,10000.0,500.0
6004,50,191.5,44.1,3184,0.94,,23694.30682435365
6005,34,160.2,57.2,2381,0.13,871.49,500.0
6006,59,165.8,55.8,4687,0.26,927.47,25025.308349157804
6007,20,163.1,69.8,1483,0.03,5000.0,500.0
6008,22,150.1,68.4,1193,0.62,10000.0,14431.899627318558
6009,43,195.2,79.6,2829,0.33,401.22,3600.6258579204514
6010,65,152.2,62.1,3613,0.99,5000.0,15575.458114561729
6011,33,165.9,61.6,1658,0.23,5000.0,500.0
6012,39,153.9,67.4,1542,0.34,,500.0
6013,68,161.1,52.6,2150,0.74,5000.0,500.0
6014,70,167.5,67.4,1540,0.16,,13606.720813252272
6015,24,186.3,62.2,5028,0.91,10000.0,38753.47407594087
6016,62,158.9,49.5,2318,0.95,,500.0
6017,36,156.8,77.5,2078,0.82,5000.0,2681.2930906561137
6018,42,164.9,82.9,5293,0.33,5000.0,9149.762575104216
6019,30,164.7,56.4,2826,0.68,10000.0,9442.87811949249
6020,31,175.7,67.3,2933,0.81,10000.0,500.0
6021,45,156.8,89.5,2786,0.41,5000.0,28067.975016114327
6022,34,174.7,69.1,2517,0.98,5000.0,500.0
6023,20,172.9,73.0,2101,0.42,10000.0,35834.10601247562
6024,71,170.0,80.3,2045,0.21,855.14,16961.85182746997
6025,52,167.1,64.7,3511,0.14,1013.32,500.0
6026,60,158.9,48.2,2322,0.03,455.66,13967.640759039814
6027,36,181.8,51.2,3144,0.06,5000.0,500.0
6028,72,177.0,63.1,2510,0.7,591.72,23259.8725121498
6029,55,173.7,66.2,1883,0.17,1158.32,500.0
6030,36,176.1,88.0,2213,0.61,,500.0
6031,60,170.9,87.8,1579,0.46,,500.0
6032,18,180.1,67.7,500,0.83,490.27,500.0
6033,30,179.4,79.3,1634,0.52,,10274.636174398358
6034,19,177.0,77.5,3414,0.61,1019.99,33852.133516221205
6035,48,174.2,88.7,2664,0.3,1062.62,500.0
6036,43,156.4,71.9,2499,0.78,5000.0,500.0
6037,70,179.3,90.2,2659,0.6,881.28,17192.327566960998
6038,38,169.4,72.3,3192,0.76,10000.0,25148.09909402505
6039,59,154.2,76.4,4733,0.58,5000.0,500.0
6040,27,165.7,53.9,2597,0.24,5000.0,500.0
6041,43,160.3,59.2,506,0.37,5000.0,500.0
6042,40,153.9,82.4,4324,0.35,10000.0,500.0
6043,68,166.7,103.6,1933,0.99,10000.0,500.0
6044,59,169.7,56.9,1684,0.71,637.29,19034.951240767296
6045,35,164.0,42.3,2789,0.6,10000.0,500.0
6046,58,180.5,84.7,1202,0.16,,500.0
6047,34,167.5,67.5,2396,0.59,829.02,12465.414702869017
6048,52,165.6,63.7,500,0.69,10000.0,500.0
6049,48,158.6,73.1,2385,0.22,10000.0,18468.08184681773
6050,45,169.0,29.6,2173,0.99,,500.0
6051,33,177.2,75.0,3671,0.01,5000.0,23397.444798880064
6052,29,192.9,51.2,1548,0.62,5000.0,10685.702487447646
6053,72,175.2,57.4,1778,0.03,211.18,500.0
6054,45,167.0,73.3,2876,0.28,758.94,500.0
6055,72,170.7,94.9,2149,0.26,5000.0,2380.109931256516
6056,44,172.7,64.7,1986,0.37,,8167.786644706812
6057,44,187.2,84.3,2291,0.09,10000.0,778.0760829098288
6058,38,189.2,76.4,2080,0.31,1271.66,19237.084009896305
6059,32,147.1,53.6,2380,0.9,10000.0,22110.34115101684
6060,72,175.5,48.3,4199,0.46,5000.0,32485.531052833256
6061,22,178.8,60.2,2926,0.33,,1403.317692729601
6062,62,167.8,49.6,3149,0.94,10000.0,500.0
6063,41,163.5,73.5,4474,0.91,916.69,20884.998253844584
6064,19,179.6,72.0,2974,0.07,,16950.06179733664
6065,28,159.0,72.4,4044,0.64,922.97,1452.9636159923682
6066,31,170.9,70.4,2343,0.79,,15008.06992421023
6067,18,170.4,79.3,1580,0.13,,5733.1086672715055
6068,58,168.9,73.3,3633,0.85,,35278.9738713084
6069,63,185.7,71.4,2878,0.39,5000.0,500.0
6070,72,175.5,89.7,2433,0.67,5000.0,500.0
6071,52,180.3,60.4,1831,0.06,10000.0,500.0
6072,67,176.5,61.3,4069,0.55,10000.0,11599.533495878804
6073,68,182.2,57.3,1397,0.82,825.37,15792.631760679456
6074,50,177.3,83.6,4403,0.25,774.87,15993.47491432107
6075,74,158.3,83.6,3329,0.54,5000.0,500.0
6076,49,180.1,74.1,2581,0.69,441.65,25832.54326683973
6077,50,183.3,69.0,4714,0.02,1130.88,25258.69907059388
6078,30,160.9,81.5,1334,0.38,5000.0,500.0
6079,42,177.2,82.9,1799,0.89,10000.0,500.0
6080,23,175.6,75.0,500,0.18,,22585.338431001037
6081,28,169.5,78.3,1193,0.21,1198.99,7742.924447425371
6082,61,172.6,87.1,4337,0.83,,500.0
6083,65,174.3,39.8,1683,0.89,,500.0
6084,29,170.1,63.5,2651,0.66,5000.0,500.0
6085,48,168.8,66.6,979,0.09,10000.0,500.0
6086,42,159.4,67.2,1853,0.79,10000.0,500.0
6087,50,180.0,55.5,3770,0.61,571.63,500.0
6088,24,177.7,78.1,2784,0.07,,9094.788350545172
6089,34,174.6,64.8,1826,0.19,5000.0,17498.34532777919
6090,38,167.9,57.9,3393,0.12,491.27,28317.99889012609
6091,52,183.7,68.6,1668,0.11,5000.0,5378.786478355881
6092,62,175.8,74.6,2948,0.54,1035.17,10592.477509422366
6093,25,176.0,71.5,4884,0.96,315.04,500.0
6094,65,172.6,71.2,936,0.19,,500.0
6095,70,180.9,54.4,1379,0.79,,11197.724216604038
6096,61,158.6,59.3,2863,0.31,,500.0
6097,40,174.4,99.3,5080,0.46,1106.98,30402.113466074145
6098,28,174.2,69.4,500,0.13,,4707.952915524882
6099,28,166.7,71.7,3427,0.52,,27293.118605334497
6100,23,179.4,68.1,3355,0.03,5000.0,500.0
6101,74,165.5,59.7,4969,0.64,5000.0,26576.26590180208
6102,19,178.9,81.9,1286,0.24,10000.0,500.0
6103,70,178.4,80.2,3018,0.06,10000.0,13356.55499421264
6104,21,178.0,67.7,2521,0.32,5000.0,35655.48304388359
6105,52,158.0,64.1,4078,0.77,,500.0
6106,34,179.7,50.9,1673,0.62,,500.0
6107,21,179.1,82.9,1542,0.01,,500.0
6108,19,159.6,73.5,3766,0.86,500.7,500.0
6109,67,159.8,79.3,2710,0.09,677.92,14042.39340376125
6110,68,163.2,37.8,2535,0.63,5000.0,500.0
6111,47,170.3,80.6,1265,0.82,10000.0,31562.16050316788
6112,47,163.8,95.1,3022,0.66,10000.0,500.0
6113,74,170.1,73.3,2419,0.8,,10703.82737914945
6114,46,170.4,64.3,2134,0.75,299.19,500.0
6115,62,167.9,60.9,2124,0.34,917.21,24483.34638065432
6116,46,174.5,57.6,2151,0.58,10000.0,500.0
6117,25,179.3,95.9,500,0.18,967.55,500.0
6118,20,188.9,59.8,615,0.14,5000.0,500.0
6119,46,179.1,68.4,2735,0.96,,4902.444266359606
6120,71,166.8,56.0,2693,0.3,10000.0,500.0
6121,38,158.3,64.7,1899,0.1,100.37,500.0
6122,37,172.5,55.9,3233,0.43,10000.0,500.0
6123,43,170.3,81.8,4280,0.99,618.95,30626.948811115177
6124,65,146.0,80.5,1160,0.25,5000.0,500.0
6125,52,164.0,70.1,3971,0.88,5000.0,500.0
6126,30,180.8,83.8,2217,0.53,1024.93,36713.829541440144
6127,75,168.3,85.4,2991,0.28,5000.0,11169.108115365516
6128,52,175.1,84.5,5333,0.2,,17427.047542739998
6129,19,186.7,49.4,1274,0.42,,1180.2452599377737
6130,68,157.9,77.4,2524,0.2,,1058.7221285950077
6131,22,185.5,83.4,3079,0.91,10000.0,500.0
6132,47,157.8,80.6,1948,0.62,5000.0,500.0
6133,30,172.8,90.5,1597,0.03,,500.0
6134,40,184.9,65.2,4879,0.05,724.53,7232.992597903149
6135,23,179.3,80.5,1387,0.74,,500.0
6136,21,176.5,97.2,2949,0.72,1248.7,34280.27082214709
6137,40,163.9,74.8,1235,0.85,,500.0
6138,45,187.6,80.7,4001,0.05,850.51,2109.8379185465737
6139,34,161.7,95.0,2215,0.43,10000.0,27173.40122797404
6140,30,179.8,71.8,4442,0.93,,500.0
6141,69,166.6,105.3,2475,0.59,10000.0,33400.713378645014
6142,66,179.3,44.2,500,0.49,10000.0,500.0
6143,44,158.6,68.8,626,0.3,5000.0,22913.17983648344
6144,50,156.9,54.2,1765,0.5,328.42,500.0
6145,32,195.1,82.5,500,0.52,10000.0,500.0
6146,63,166.3,66.8,3588,0.43,10000.0,16157.452348362816
6147,33,155.0,77.3,4020,0.41,283.82,23675.74690497324
6148,61,169.0,64.4,1992,0.04,5000.0,500.0
